date,balance
1994-06-21,5289.51
1994-06-22,5176.44
1994-06-23,5038.26
1994-06-24,4975.44
1994-06-27,5214.13
1994-06-28,5157.6
1994-06-29,5163.88
1994-06-30,5189.01
1994-07-01,5050.82
1994-07-05,4937.76
1994-07-06,4856.1
1994-07-07,5063.38
1994-07-08,4975.44
1994-07-11,4862.38
1994-07-12,4824.69
1994-07-13,4975.44
1994-07-14,4900.07
1994-07-15,4887.51
1994-07-18,5075.94
1994-07-19,5038.26
1994-07-20,4862.38
1994-07-21,4799.57
1994-07-22,5082.22
1994-07-25,5145.04
1994-07-26,5063.38
1994-07-27,4975.44
1994-07-28,4975.44
1994-07-29,5176.44
1994-08-01,5364.88
1994-08-02,5308.35
1994-08-03,5364.88
1994-08-04,5302.07
1994-08-05,5276.94
1994-08-08,5327.19
