date,balance
1994-09-19,1294.16
1994-09-20,1278.68
1994-09-21,1274.81
1994-09-22,1270.94
1994-09-23,1278.68
1994-09-26,1294.16
1994-09-27,1317.39
1994-09-28,1356.09
1994-09-29,1329.0
1994-09-30,1325.13
1994-10-03,1298.03
1994-10-04,1247.71
1994-10-05,1232.23
1994-10-06,1259.32
1994-10-07,1282.55
1994-10-10,1274.81
1994-10-11,1282.55
1994-10-12,1259.32
1994-10-13,1282.55
1994-10-14,1290.29
1994-10-17,1286.42
1994-10-18,1282.55
1994-10-19,1290.29
1994-10-20,1282.55
1994-10-21,1274.81
1994-10-24,1247.71
